file_name,comment_text,stance_label,word_count,policy_domain,app_name,package_name,rating,policy_id,policy_title,domain,state,district,source_type,source_name,respondent_type,sentiment_label,cleaned_comment_text
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",1st stage selection of states three states namely delhi karnataka and madhya pradesh where the study was required to be conducted had been already selected by niti aayog,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,condition of health once having seen the health records are kept in almost all the schools the condition of health of the girls was ascertained from the kgbvs as either very good or just normal or below normal,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it has been asked from the teacher whether more than one class is taught in the same room which will indicate whether sufficient rooms are available or not,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",in karnataka low and medium budget schools are happy to implement rte act in view of substantial amount of fee reimbursement to schools for children admitted under section 12 1 c of the rte act,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in depth interview or key informants interview was adopted to collect information from teachers hostel wardens and kgbv non teaching staff,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",all the schools must organise an orientation and counseling programme for parents of the students given admission to help them understand the functioning of the schools and roles responsibilities expected from parents,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",the key findings of the study are as follows development research services pvt,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in all other cases the hostel was in the premises or near the premises,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it has been seen that in all the selected schools the parent teacher association is functioning and the performance of the girls is invariably discussed in the said meetings,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",further maximum proportion of scs 7 41 in 2015 sts 10 71 in 2018 obcs 7 04 in 2015 and ews students 9 52 in 2017 left the school without transfer certificates,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,the decentralized operations of india s mdm allows for supplementation of food item to the centrally provided staples,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it was ascertained from each of the selected schools as to how many teachers are there possessing each of these qualification as the maximum qualification,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",99 and 2017 18 respectively and only 2 rural schools required additional funds post reimbursement,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",2 2 1 definitions and terms rules for admission in delhi section 12 1 c of the rte act includes children belonging to economically weaker section ews and children belonging to disadvantaged group dg,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,sc st obc and minorities are given admission in madhya pradesh however the admission of sc students is declining over the years and that of general is increasing,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in the case of ex students none of the girls in assam followed the taboos when they were in the hostels,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",some of the parents mentioned that the verification team didn t come to their place,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",drop outs efforts should be made to check drop out ratesof ews dg students after admission,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",awareness about section 12 1 c of the rte act and knowledge about processes and procedures in seeking admission in private schools for availing intended benefits is limited among the potential beneficiaries,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,prasanta chakrabarty state consultant as 9365464799 ms,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",the admissible reimbursement is transferred to the school bank account direct,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,niti aayog wished to have an elaborate evaluation study covering various aspects of the functioning of the kgbvs and entrusted the assignment of carrying out the evaluation to development oriented operations research surveys,neutral,,,,,,,,,,,,,,,
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,ossiannilsson e altinay f altinay z,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,all girls need to be imparted computer knowledge,neutral,,,,,,,,,,,,,,,
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,limitations the major limitation of the study is the sample frame,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,5 3 questions adopted include are the objectives of the kgbv scheme being met in the kgbvs in the muslim concentrated districts,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",in majority of schools total 75 rural 80 urban 70 they had to pay for material for extra curricular activities,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,we owe thanks to ipe global our partner in india for their assistance in collecting the data and for their initial analysis and compilation of the report especially pushpendra mishra and sijo john and their team of zonal managers,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",one urban school out of 12 schools in the study area in 2015 16 4 1 rural 3 urban out of 15 schools in 2016 17 and 12 6 rural 6 urban out of 13 schools in 2017 18 had not received the funds till the time of survey,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,national family health survey nfhs 4 2015 16 jayaraman r and d,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,some states have opted for a combination of sites for food preparation,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,this was possible because of continuous effort and the hard work of the caretaker and staff of kgbv,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,it is intended to cover national and or large scale programs in all countries of the world gcnf 2021,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",they must ensure that the school management committees smcs are constituted and remain functional,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,provision of sports and vocational teachers in kgbvs should be provided for overall development of girls,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,ii financial position for the period 2015 16 to 2017 18 is given below,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",in delhi sarva shiksha abiyan ssa maintained record of all children within the age group of 6 14 years,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,girls and home work the students were asked about home works whether they are given homework regularly whether the home work is being checked regularly and whether the notebooks of the children are verified regularly,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it has further been seen that in madhya pradesh except one non teaching staff all the teachers and non teaching staff in the kgbvs are satisfied with the selection process adopted for the admission of the girls in the kgbvs,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,there is not even one student in chhattisgarh who has said that the space is not adequate or that the furnitures are not adequate and all the students were satisfied with ventilation,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,23 qualification of teachers the qualification of teachers has a relation to the level and quality of teaching,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,for the purpose of selection of the vidyalayas all the vidyalayas in the state were mapped in the state map,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,z z 100 check on the gps of the sample village was done to map the coordinates of the investigator during the data collection,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,93 the fact that the current students have no case of non interaction indicates that the situation with regard to interaction of girls with teachers have perhaps improved over time,for,,,,,,,,,,,,,,,
SSG-2022-report.pdf,during the entire course of the field work field teams transferred raw data daily by using an internet connection,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",total 65 rural 70 urban 60 however in none of the school parents of these children were restricted to buy these items from the respective school,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the performance of the government schools was better in all the subjects in comparison to government aided schools,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,23 examples of other countries with large and decentralized school meal programs include the united states and perhaps brazil and nigeria 61 this equals approximately inr 33 per day and the poverty line for rural india is inr 32 per person per day,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,child welfare programs and child nutrition evidence from a mandated school meal program in india,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",prior to enactment of the rte act the sarva shiksha abhiyan ssa was the flagship programme of the government of india goi for achieving universalization of elementary education,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,with regard to gender of teachers and staff in the sampled schools it was seen that all the teachers were female in all the states,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,ed qualification as teachers in the overall interest of the programme,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,our thanks go to the officials in the hrd vertical of niti aayog who have given valuable suggestions to finalise the tools and the sample selection and to the officials of governance and research vertical for their support to carry out the study,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",material for extra curricular activities and other items like id card school batch etc,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,daily wager total rajasthan 11 1 2 10 0 12 91 7 8 3 16 7 83 3 0 0 100 0 in the case of the non teaching staff about 92 percent are fulltime and only 2 16 7 out of 12 are permanent,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,economic political weekly 48 30 155 global child nutrition foundation gcnf,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,chakraborty and jayaraman 2019 also compared areas with and without school meals and found a positive impact on students learning achievements as measured with test scores,for,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",from 5 12 february 2019 parents can take queries pertaining to point allotment with grievance cell in doe in all districts of the ncr of delhi,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,when shewali left her friend she realised that she was moving somewhere else away from her mother and therefore started weeping across the road,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,they also attempt to connect children with their lived realities,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,smaller states tend to outperform larger states in terms of scheme coverage,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,trends in kgbvs in all the states and ground realities trends a general trend seen is that kgbvs in all the five states is that they are all being managed and run by the sarva siksha abhiyan ssa,neutral,,,,,,,,,,,,,,,
